TRANSACTION_ID,CUSTOMER_ID,AMOUNT,TRANSACTION_DATE,STATUS
34700,1241,2773.79,2022-03-08,SUCCESS
34701,4160,4563.39,2024-09-05,SUCCESS
34702,2490,2135.96,2023-08-11,SUCCESS
34703,7859,4249.77,2023-10-21,SUCCESS
34704,5395,1195.73,2023-09-26,SUCCESS
34705,8662,2336.37,2024-03-16,SUCCESS
34706,3288,4232.28,2023-08-16,PENDING
34707,2020,596.22,2023-06-20,SUCCESS
34708,9782,3644.53,2022-05-25,SUCCESS
34709,5314,2187.17,2023-12-16,SUCCESS
34710,4318,2568.51,2024-04-29,PENDING
34711,5825,2897.26,2023-03-30,PENDING
34712,9612,1381.92,2024-08-23,SUCCESS
34713,9073,486.38,2024-04-29,SUCCESS
34714,839,98.2,2023-11-24,SUCCESS
34715,8944,2157.46,2022-10-27,SUCCESS
34716,8462,1348.01,2024-11-03,SUCCESS
34717,4828,3166.49,2023-02-27,SUCCESS
34718,6988,3581.11,2023-03-12,SUCCESS
34719,3504,2521.21,2022-03-08,SUCCESS
34720,7825,3096.71,2022-04-18,SUCCESS
34721,2076,2805.93,2024-11-18,SUCCESS
34722,1313,27.87,2023-05-15,SUCCESS
34723,2285,4209.3,2022-07-04,SUCCESS
34724,8576,302.51,2024-03-09,SUCCESS
34725,2809,2054.65,2023-11-21,SUCCESS
34726,8996,559.54,2022-03-04,SUCCESS
34727,9289,3313.26,2023-11-23,SUCCESS
34728,6522,1631.31,2022-12-18,SUCCESS
34729,6356,360.41,2022-12-17,SUCCESS
34730,3720,231.54,2024-06-02,PENDING
34731,4772,1189.52,2024-10-25,SUCCESS
34732,2697,3337.99,2023-06-20,SUCCESS
34733,5797,3592.52,2022-05-30,FAILED
34734,809,646.51,2023-02-10,SUCCESS
34735,3294,699.87,2023-04-22,SUCCESS
34736,9498,2968.17,2023-06-16,SUCCESS
34737,3460,4786.55,2024-12-27,SUCCESS
34738,2420,2766.79,2023-12-22,SUCCESS
34739,4225,3560.15,2024-11-20,FAILED
34740,7572,2879.2,2024-05-05,PENDING
34741,6364,528.65,2025-02-05,FAILED
34742,9389,4732.59,2022-12-25,SUCCESS
34743,4568,364.56,2022-04-23,SUCCESS
34744,3525,3800.55,2024-12-18,SUCCESS
34745,6752,4896.86,2024-07-06,SUCCESS
34746,9718,1598.39,2024-08-28,SUCCESS
34747,6238,862.29,2024-02-06,FAILED
34748,9792,2833.04,2022-06-23,FAILED
34749,9237,3976.36,2024-06-04,SUCCESS
34750,5320,4747.63,2023-07-09,SUCCESS
34751,1868,3469.9,2023-09-27,SUCCESS
34752,1376,1682.69,2022-09-23,SUCCESS
34753,8131,2474.26,2023-08-13,SUCCESS
34754,5402,3807.2,2024-01-06,SUCCESS
34755,8804,3940.72,2025-02-11,SUCCESS
34756,6993,376.81,2023-05-13,SUCCESS
34757,3317,3070.63,2024-07-09,SUCCESS
34758,1599,4837.01,2023-09-01,SUCCESS
34759,4950,3927.36,2022-09-07,SUCCESS
34760,6573,41.58,2023-11-18,SUCCESS
34761,639,1128.58,2023-02-18,SUCCESS
34762,4167,2227.82,2023-02-26,SUCCESS
34763,646,3532.82,2024-09-16,SUCCESS
34764,5885,2778.46,2024-01-17,SUCCESS
34765,6669,391.25,2024-09-29,SUCCESS
34766,90,3692.65,2022-05-09,SUCCESS
34767,9016,4194.37,2022-10-26,SUCCESS
34768,551,1032.76,2023-01-05,SUCCESS
34769,8252,341.78,2022-08-04,SUCCESS
34770,5225,3955.83,2024-09-27,SUCCESS
34771,5582,3204.03,2023-04-05,SUCCESS
34772,4179,4018.5,2024-03-13,SUCCESS
34773,9436,2835.15,2022-09-18,SUCCESS
34774,3480,2145.55,2024-11-05,SUCCESS
34775,9138,4815.57,2024-06-17,SUCCESS
34776,9833,3900.9,2022-08-08,SUCCESS
34777,6092,2062.52,2024-10-09,SUCCESS
34778,2634,4538.05,2024-02-15,SUCCESS
34779,6791,4967.53,2024-04-05,SUCCESS
34780,3502,1544.64,2023-04-21,SUCCESS
34781,890,4462.92,2023-11-06,SUCCESS
34782,8766,231.76,2024-06-18,SUCCESS
34783,8705,1075.67,2023-06-05,SUCCESS
34784,7247,808.76,2024-04-03,PENDING
34785,4161,1786.18,2022-03-18,SUCCESS
34786,4052,2815.3,2022-03-06,SUCCESS
34787,2231,3601.3,2023-11-17,PENDING
34788,5186,4514.5,2023-01-28,SUCCESS
34789,7376,796.95,2024-02-06,SUCCESS
34790,6198,2893.53,2022-06-12,SUCCESS
34791,2284,2775.69,2023-09-30,SUCCESS
34792,4985,2295.08,2023-09-24,SUCCESS
34793,612,3474.44,2024-09-27,SUCCESS
34794,8630,2569.24,2023-05-08,SUCCESS
34795,9652,2753.21,2023-06-11,PENDING
34796,6838,4517.14,2024-11-15,SUCCESS
34797,7107,4302.06,2023-03-05,SUCCESS
34798,7276,2888.78,2022-03-15,SUCCESS
34799,8716,785.27,2023-12-14,SUCCESS
34800,3578,4793.71,2023-11-19,SUCCESS
34801,6487,3115.39,2024-11-01,SUCCESS
34802,2262,4038.34,2024-11-11,SUCCESS
34803,1024,279.83,2024-01-22,SUCCESS
34804,9772,4484.64,2023-02-12,SUCCESS
34805,8514,3469.01,2024-12-14,SUCCESS
34806,7236,3428.7,2022-10-08,PENDING
34807,3758,555.01,2024-05-11,SUCCESS
34808,8069,3565.75,2023-03-11,FAILED
34809,8642,387.8,2022-07-07,SUCCESS
34810,1285,283.85,2024-06-29,SUCCESS
34811,1661,1630.11,2022-10-21,SUCCESS
34812,5354,120.73,2023-01-10,SUCCESS
34813,904,802.33,2024-09-27,SUCCESS
34814,9370,3632.0,2022-07-22,SUCCESS
34815,8522,4175.45,2023-07-11,SUCCESS
34816,8829,901.71,2024-07-16,SUCCESS
34817,6011,4117.37,2024-05-03,SUCCESS
34818,413,2405.25,2022-12-26,SUCCESS
34819,6640,4789.68,2022-07-27,SUCCESS
34820,3834,700.85,2023-10-24,SUCCESS
34821,2416,272.56,2024-02-26,SUCCESS
34822,2587,4226.17,2023-02-02,SUCCESS
34823,5572,1813.12,2023-12-05,SUCCESS
34824,9757,2288.57,2023-09-09,SUCCESS
34825,8673,2561.41,2024-04-25,FAILED
34826,6558,4126.71,2024-10-31,SUCCESS
34827,6281,384.62,2024-09-17,SUCCESS
34828,2883,2757.87,2022-04-24,SUCCESS
34829,2520,2155.69,2023-07-15,FAILED
34830,4401,1704.7,2022-03-29,FAILED
34831,8847,1743.92,2023-11-11,SUCCESS
34832,181,4652.05,2022-08-23,SUCCESS
34833,4126,1344.22,2023-02-13,SUCCESS
34834,3020,2275.82,2024-05-01,SUCCESS
34835,765,2466.55,2023-10-29,SUCCESS
34836,4136,3600.72,2024-09-13,SUCCESS
34837,5039,2597.34,2022-10-09,SUCCESS
34838,6800,3108.06,2023-12-10,SUCCESS
34839,3391,1997.16,2023-10-07,SUCCESS
34840,9975,3594.49,2024-12-22,SUCCESS
34841,1065,2331.93,2024-10-22,SUCCESS
34842,2457,1117.45,2024-11-29,SUCCESS
34843,5682,4085.57,2024-10-26,SUCCESS
34844,1347,3828.43,2023-03-28,SUCCESS
34845,6998,3139.31,2022-05-15,SUCCESS
34846,9375,2612.13,2024-12-15,SUCCESS
34847,4133,1046.44,2024-08-27,SUCCESS
34848,2454,4342.43,2024-04-15,SUCCESS
34849,539,490.48,2023-11-29,SUCCESS
34850,2304,1919.0,2025-01-03,SUCCESS
34851,6422,4263.54,2024-12-14,SUCCESS
34852,249,2979.86,2022-07-11,SUCCESS
34853,9233,2195.91,2022-09-30,SUCCESS
34854,1392,3957.85,2024-06-01,FAILED
34855,2173,4947.62,2023-05-03,SUCCESS
34856,1336,948.12,2023-12-30,SUCCESS
34857,2260,258.41,2024-02-27,FAILED
34858,6616,2317.63,2022-04-04,SUCCESS
34859,5535,1440.54,2023-04-15,SUCCESS
34860,8692,3335.42,2023-03-29,SUCCESS
34861,811,2473.82,2022-06-21,SUCCESS
34862,4985,2497.52,2023-03-26,SUCCESS
34863,7349,1778.14,2023-09-28,SUCCESS
34864,7557,1057.31,2023-03-22,SUCCESS
34865,3714,1071.2,2023-05-07,SUCCESS
34866,3705,1937.92,2025-02-14,PENDING
34867,1211,3410.77,2024-03-02,SUCCESS
34868,3746,1689.06,2024-10-11,SUCCESS
34869,7792,1633.46,2023-04-27,PENDING
34870,1492,2127.88,2022-03-03,SUCCESS
34871,7302,4954.35,2024-04-09,SUCCESS
34872,6461,460.72,2023-01-08,SUCCESS
34873,3049,1476.79,2024-10-10,SUCCESS
34874,4920,1463.55,2022-08-11,SUCCESS
34875,2935,4872.63,2022-08-17,FAILED
34876,6111,2038.85,2024-01-09,SUCCESS
34877,1818,2837.02,2024-01-07,SUCCESS
34878,6614,994.66,2025-02-14,SUCCESS
34879,4320,68.48,2022-12-15,SUCCESS
34880,1276,1699.65,2023-09-12,SUCCESS
34881,7232,3196.97,2024-08-15,SUCCESS
34882,2878,3459.24,2023-11-20,SUCCESS
34883,4015,3770.61,2024-05-26,SUCCESS
34884,4088,4304.01,2024-11-07,SUCCESS
34885,1148,582.54,2024-10-10,SUCCESS
34886,238,418.55,2024-03-08,SUCCESS
34887,2123,3939.49,2024-05-11,SUCCESS
34888,7610,2181.58,2023-11-26,SUCCESS
34889,4596,4735.85,2022-08-09,SUCCESS
34890,9738,4717.71,2024-01-29,SUCCESS
34891,3984,712.55,2025-01-27,SUCCESS
34892,8135,3457.67,2024-12-19,SUCCESS
34893,5607,340.2,2024-03-15,FAILED
34894,9179,2020.03,2024-05-13,SUCCESS
34895,1624,4209.34,2023-04-20,SUCCESS
34896,7227,2307.49,2023-11-29,SUCCESS
34897,723,172.9,2022-09-13,PENDING
34898,1096,1205.44,2023-10-31,SUCCESS
34899,3828,436.42,2024-03-13,SUCCESS
34900,4286,2044.14,2023-12-02,SUCCESS
34901,996,3485.01,2022-07-01,SUCCESS
34902,5682,3303.49,2024-10-27,SUCCESS
34903,4662,3596.11,2023-04-22,SUCCESS
34904,993,1922.16,2024-12-09,SUCCESS
34905,2784,1330.07,2023-06-09,FAILED
34906,8348,289.38,2022-05-17,SUCCESS
34907,5683,4708.17,2024-11-04,PENDING
34908,9969,595.81,2024-03-11,SUCCESS
34909,5962,895.33,2023-05-16,SUCCESS
34910,4769,129.88,2023-02-27,SUCCESS
34911,5761,1589.26,2023-12-24,SUCCESS
34912,5205,4095.14,2024-08-16,SUCCESS
34913,7553,1664.57,2022-07-28,SUCCESS
34914,8247,3331.58,2022-12-06,SUCCESS
34915,85,4827.9,2024-02-15,SUCCESS
34916,5977,4463.19,2022-11-06,SUCCESS
34917,8148,903.96,2023-04-25,SUCCESS
34918,7085,1799.24,2023-09-15,SUCCESS
34919,2780,3756.95,2023-05-25,SUCCESS
34920,6056,4888.41,2024-08-21,SUCCESS
34921,2670,3581.1,2022-04-22,SUCCESS
34922,1009,1264.8,2025-02-25,SUCCESS
34923,2365,668.45,2022-11-23,PENDING
34924,3687,2478.32,2022-05-12,PENDING
34925,6769,968.79,2023-10-12,SUCCESS
34926,2200,1141.94,2022-07-18,SUCCESS
34927,9552,3173.99,2023-11-17,FAILED
34928,910,2576.6,2022-03-07,SUCCESS
34929,3440,607.86,2025-02-09,SUCCESS
34930,5883,772.62,2023-12-25,FAILED
34931,2914,102.07,2023-04-22,SUCCESS
34932,4696,1102.2,2024-07-02,SUCCESS
34933,1007,4437.13,2022-11-18,SUCCESS
34934,7115,3966.2,2023-12-13,SUCCESS
34935,1144,2076.84,2024-06-20,SUCCESS
34936,7553,3710.96,2024-01-24,SUCCESS
34937,1225,2037.81,2023-05-03,SUCCESS
34938,4496,3961.56,2023-02-25,SUCCESS
34939,8260,913.82,2025-01-29,SUCCESS
34940,9207,766.82,2024-08-10,PENDING
34941,182,394.31,2024-06-27,SUCCESS
34942,6333,1212.82,2022-06-02,PENDING
34943,4947,735.85,2022-04-23,SUCCESS
34944,7451,3994.21,2025-01-24,SUCCESS
34945,2946,1203.66,2024-07-24,FAILED
34946,8847,2583.46,2024-07-05,PENDING
34947,3687,3782.2,2022-03-10,FAILED
34948,2289,3386.99,2024-02-03,SUCCESS
34949,2832,1026.92,2023-12-12,SUCCESS
34950,8914,389.97,2024-07-23,SUCCESS
34951,3249,4559.25,2023-08-16,SUCCESS
34952,9393,3111.86,2024-05-16,SUCCESS
34953,8502,3534.29,2023-02-14,SUCCESS
34954,1026,1933.14,2023-08-04,FAILED
34955,4413,1211.83,2024-10-08,SUCCESS
34956,5903,2655.43,2022-06-10,SUCCESS
34957,9725,394.02,2022-09-19,SUCCESS
34958,3644,4000.88,2024-07-04,SUCCESS
34959,8560,3274.25,2022-06-05,SUCCESS
34960,4651,3809.36,2022-07-11,SUCCESS
34961,1250,2848.46,2023-02-21,SUCCESS
34962,2984,2891.66,2024-12-09,SUCCESS
34963,4576,3003.88,2024-08-21,SUCCESS
34964,7448,3921.87,2024-09-13,SUCCESS
34965,9132,1130.8,2023-02-13,SUCCESS
34966,4110,3409.25,2024-01-03,SUCCESS
34967,4024,2765.76,2025-02-18,SUCCESS
34968,7970,2478.06,2024-12-24,FAILED
34969,590,2706.83,2022-09-16,SUCCESS
34970,1783,1364.64,2023-05-18,SUCCESS
34971,4569,190.22,2025-02-05,SUCCESS
34972,9400,3797.02,2023-08-07,SUCCESS
34973,4413,4581.29,2024-03-24,SUCCESS
34974,9039,2406.41,2022-08-25,FAILED
34975,4681,4190.32,2024-09-01,SUCCESS
34976,8991,2778.51,2024-08-16,SUCCESS
34977,471,4651.86,2023-10-24,SUCCESS
34978,4828,2544.55,2024-10-20,SUCCESS
34979,5068,1028.24,2022-04-11,SUCCESS
34980,2995,4351.22,2024-02-26,SUCCESS
34981,3130,4002.36,2024-10-29,SUCCESS
34982,6168,1993.06,2022-07-20,SUCCESS
34983,1314,4210.35,2023-12-02,FAILED
34984,6547,50.21,2022-06-24,SUCCESS
34985,9240,3999.74,2025-02-03,SUCCESS
34986,9280,3441.76,2023-01-12,SUCCESS
34987,7935,1901.49,2022-07-04,PENDING
34988,5359,3958.97,2024-11-05,SUCCESS
34989,283,637.68,2025-01-31,SUCCESS
34990,7610,1020.58,2023-01-31,SUCCESS
34991,1399,2670.23,2022-06-26,SUCCESS
34992,2734,4405.73,2024-12-02,SUCCESS
34993,4068,654.87,2025-01-08,SUCCESS
34994,2358,2823.52,2023-06-05,SUCCESS
34995,3239,3766.89,2023-10-16,SUCCESS
34996,9965,3718.05,2023-12-03,SUCCESS
34997,7990,3141.67,2023-10-14,PENDING
34998,7211,4704.9,2022-04-13,SUCCESS
34999,788,2413.27,2022-10-15,SUCCESS
35000,8235,4401.82,2024-10-20,SUCCESS
35001,5785,3099.82,2023-05-04,FAILED
35002,4644,3688.65,2023-09-01,SUCCESS
35003,4322,2326.84,2024-07-29,SUCCESS
35004,4729,842.26,2024-12-06,SUCCESS
35005,5641,549.93,2024-09-16,SUCCESS
35006,3411,3413.24,2024-10-02,SUCCESS
35007,1359,1885.5,2023-02-25,SUCCESS
35008,9397,2839.58,2022-09-03,SUCCESS
35009,538,3731.52,2023-04-09,FAILED
35010,3869,3933.48,2024-08-02,SUCCESS
35011,4577,2550.75,2023-10-17,SUCCESS
35012,4526,1575.94,2023-11-13,SUCCESS
35013,3584,3880.52,2024-11-03,SUCCESS
35014,7899,2079.65,2023-03-31,FAILED
35015,1351,4683.97,2022-07-25,SUCCESS
35016,9137,4123.74,2023-01-21,SUCCESS
35017,3857,3735.85,2025-02-12,SUCCESS
35018,2626,1210.01,2023-10-25,SUCCESS
35019,4308,1817.0,2024-05-26,SUCCESS
35020,9043,4245.66,2023-01-11,SUCCESS
35021,2926,120.58,2023-05-25,SUCCESS
35022,9188,3908.44,2024-01-30,SUCCESS
35023,6715,2023.74,2023-01-11,SUCCESS
35024,7198,3997.75,2024-07-17,SUCCESS
35025,6007,2764.2,2024-07-03,SUCCESS
35026,8542,2636.4,2022-04-24,SUCCESS
35027,1538,3509.45,2022-07-21,SUCCESS
35028,2729,4032.64,2024-12-10,SUCCESS
35029,7382,3468.81,2023-11-18,FAILED
35030,4347,2256.32,2025-01-08,SUCCESS
35031,2367,1607.58,2022-08-08,SUCCESS
35032,7029,4228.92,2023-04-03,SUCCESS
35033,6869,2606.28,2022-11-15,SUCCESS
35034,3876,3918.39,2024-02-19,SUCCESS
35035,6042,4978.61,2024-08-24,SUCCESS
35036,3602,3221.22,2024-11-17,PENDING
35037,4175,1395.34,2024-01-10,SUCCESS
35038,924,4328.46,2023-01-12,SUCCESS
35039,619,1372.0,2024-11-16,SUCCESS
35040,4401,1305.7,2022-07-29,SUCCESS
35041,6343,374.32,2022-04-12,SUCCESS
35042,3304,397.42,2023-06-05,SUCCESS
35043,9240,4312.3,2024-08-22,SUCCESS
35044,9891,1157.49,2024-06-27,SUCCESS
35045,5581,547.9,2024-02-11,SUCCESS
35046,7601,1766.18,2023-06-12,SUCCESS
35047,8123,3569.15,2023-10-30,SUCCESS
35048,83,1701.46,2023-06-12,SUCCESS
35049,93,1549.85,2025-01-21,SUCCESS
35050,6761,2442.89,2022-12-30,SUCCESS
35051,7376,110.89,2024-12-22,SUCCESS
35052,7838,2457.91,2023-02-25,SUCCESS
35053,6725,4950.15,2023-10-29,SUCCESS
35054,3049,3997.75,2023-01-31,FAILED
35055,1468,357.11,2024-05-25,SUCCESS
35056,5490,3275.84,2023-08-09,SUCCESS
35057,2699,2308.26,2023-10-07,SUCCESS
35058,8984,4132.11,2023-03-14,SUCCESS
35059,476,497.14,2023-05-08,SUCCESS
35060,8696,1167.48,2024-09-25,FAILED
35061,231,3956.75,2022-03-17,SUCCESS
35062,7022,4246.75,2022-12-20,FAILED
35063,9779,2648.93,2023-12-03,FAILED
35064,9967,103.39,2023-10-30,SUCCESS
35065,6834,4469.11,2022-10-10,SUCCESS
35066,2257,1916.91,2022-10-21,SUCCESS
35067,3971,203.2,2022-07-24,SUCCESS
35068,4839,4094.97,2024-09-02,FAILED
35069,384,2093.26,2024-02-04,SUCCESS
35070,761,954.0,2023-09-20,SUCCESS
35071,5244,4008.88,2023-07-04,SUCCESS
35072,3953,2291.29,2023-09-07,SUCCESS
35073,943,3041.01,2022-06-13,SUCCESS
35074,2696,4116.49,2022-05-03,SUCCESS
35075,1297,2614.5,2022-07-16,SUCCESS
35076,2148,556.84,2024-06-29,SUCCESS
35077,6875,4818.99,2022-10-17,SUCCESS
35078,9832,1436.27,2024-12-12,SUCCESS
35079,4397,4971.28,2023-07-26,SUCCESS
35080,609,35.09,2023-10-22,SUCCESS
35081,882,2421.52,2024-10-15,SUCCESS
35082,7317,3526.15,2024-08-23,SUCCESS
35083,4892,4531.98,2023-06-07,FAILED
35084,6481,3902.78,2024-02-20,SUCCESS
35085,7506,1281.86,2024-02-15,SUCCESS
35086,1995,1220.31,2022-09-11,SUCCESS
35087,1324,1786.15,2022-05-04,SUCCESS
35088,7769,557.15,2022-04-27,SUCCESS
35089,1012,3349.52,2023-09-12,FAILED
35090,6904,4706.59,2023-03-01,SUCCESS
35091,689,3212.31,2024-01-29,SUCCESS
35092,4069,2669.2,2023-07-25,SUCCESS
35093,9435,2519.23,2024-07-26,SUCCESS
35094,3448,2965.1,2022-06-25,SUCCESS
35095,7898,3554.51,2023-02-27,SUCCESS
35096,7256,3976.02,2025-02-10,SUCCESS
35097,8076,3493.11,2024-03-12,FAILED
35098,8633,3526.63,2024-11-30,SUCCESS
35099,9417,4758.91,2024-06-30,SUCCESS
35100,2463,4497.22,2022-11-27,SUCCESS
35101,5124,4120.5,2022-05-03,SUCCESS
35102,4179,221.58,2024-06-26,SUCCESS
35103,6150,3345.99,2024-08-06,SUCCESS
35104,1753,2277.63,2023-04-15,FAILED
35105,4630,3089.91,2022-09-29,SUCCESS
35106,5917,3432.98,2024-06-27,FAILED
35107,4547,3574.69,2023-06-18,SUCCESS
35108,3360,4347.78,2022-06-05,SUCCESS
35109,5014,4550.41,2022-08-18,SUCCESS
35110,7605,3036.11,2022-05-31,SUCCESS
35111,4015,4471.35,2024-10-08,SUCCESS
35112,900,3824.29,2024-03-21,SUCCESS
35113,1190,1017.61,2022-11-05,SUCCESS
35114,653,181.38,2024-05-12,SUCCESS
35115,7997,54.39,2024-01-20,SUCCESS
35116,983,2935.18,2023-06-12,SUCCESS
35117,576,2610.36,2022-04-19,SUCCESS
35118,8525,3483.36,2024-11-14,FAILED
35119,4308,4214.93,2024-03-11,SUCCESS
35120,8481,826.39,2023-07-04,SUCCESS
35121,6754,4282.88,2024-11-23,SUCCESS
35122,7741,494.92,2022-06-07,SUCCESS
35123,1056,4416.8,2023-07-04,SUCCESS
35124,6027,4253.18,2022-11-22,SUCCESS
35125,4370,3486.29,2024-10-24,SUCCESS
35126,1325,1503.65,2022-03-06,SUCCESS
35127,3596,471.6,2023-04-15,SUCCESS
35128,3828,3891.54,2023-04-27,FAILED
35129,2324,1093.31,2023-11-23,SUCCESS
35130,1883,2207.48,2022-07-06,SUCCESS
35131,1154,2656.64,2023-03-26,SUCCESS
35132,3371,3428.78,2023-08-21,SUCCESS
35133,8289,2439.75,2024-12-15,SUCCESS
35134,277,3474.19,2023-08-31,SUCCESS
35135,5405,4071.12,2023-09-24,SUCCESS
35136,5293,3566.74,2022-03-08,SUCCESS
35137,8524,1501.02,2024-11-23,SUCCESS
35138,4199,4471.96,2023-11-21,SUCCESS
35139,3697,2755.1,2024-02-02,SUCCESS
35140,3203,2329.55,2023-01-01,SUCCESS
35141,2087,2877.36,2023-03-07,SUCCESS
35142,307,2418.68,2024-11-07,PENDING
35143,884,3776.77,2024-06-21,SUCCESS
35144,6664,2106.22,2023-01-22,SUCCESS
35145,6190,3884.73,2023-03-21,SUCCESS
35146,4290,3801.98,2022-12-08,SUCCESS
35147,3590,1387.97,2023-12-07,SUCCESS
35148,3642,484.23,2023-07-29,SUCCESS
35149,7337,4255.54,2022-07-27,SUCCESS
35150,5109,848.75,2022-06-22,FAILED
35151,2163,160.76,2022-09-07,SUCCESS
35152,6710,2014.62,2025-01-04,SUCCESS
35153,5168,1274.48,2022-11-09,SUCCESS
35154,3142,1105.7,2023-07-01,PENDING
35155,6132,865.71,2023-09-01,FAILED
35156,4604,3747.24,2022-08-17,SUCCESS
35157,155,3918.2,2023-05-23,SUCCESS
35158,3631,236.72,2023-02-22,SUCCESS
35159,8653,2736.32,2024-09-27,SUCCESS
35160,1397,680.05,2024-12-12,PENDING
35161,8983,2500.27,2023-12-13,SUCCESS
35162,6798,1742.91,2022-10-07,SUCCESS
35163,6595,1013.07,2023-06-20,SUCCESS
35164,3710,4740.56,2023-11-03,SUCCESS
35165,1868,4783.95,2022-08-17,SUCCESS
35166,9881,2822.03,2023-11-11,SUCCESS
35167,577,944.31,2022-06-21,SUCCESS
35168,7264,2918.41,2022-07-20,SUCCESS
35169,3765,4642.85,2024-11-13,SUCCESS
35170,8554,1891.92,2024-08-16,SUCCESS
35171,457,693.0,2024-12-02,SUCCESS
35172,3562,3469.98,2024-04-21,SUCCESS
35173,3111,3283.06,2022-03-26,SUCCESS
35174,3530,11.93,2024-03-27,SUCCESS
35175,4908,4268.76,2024-01-15,SUCCESS
35176,4969,3305.43,2022-12-24,PENDING
35177,8542,982.51,2023-09-21,SUCCESS
35178,4548,21.18,2024-11-01,SUCCESS
35179,4084,4861.64,2023-07-31,SUCCESS
35180,109,3774.63,2022-03-08,SUCCESS
35181,7752,1828.43,2025-01-27,SUCCESS
35182,1232,2166.78,2022-12-09,SUCCESS
35183,577,2696.61,2023-11-30,SUCCESS
35184,241,3594.55,2024-05-09,SUCCESS
35185,7567,868.79,2024-05-30,SUCCESS
35186,5810,982.67,2022-10-18,SUCCESS
35187,6722,246.11,2022-04-13,PENDING
35188,371,4929.04,2023-08-27,SUCCESS
35189,6055,4378.48,2024-07-28,SUCCESS
35190,98,2767.03,2025-01-26,SUCCESS
35191,5607,2154.22,2023-03-15,SUCCESS
35192,8157,1191.01,2024-04-01,SUCCESS
35193,9688,2976.94,2023-12-30,SUCCESS
35194,2456,3454.1,2024-06-12,SUCCESS
35195,3447,3447.47,2024-06-03,SUCCESS
35196,9598,37.15,2023-09-16,SUCCESS
35197,4812,3511.68,2022-12-27,SUCCESS
35198,7828,4332.53,2022-07-05,PENDING
35199,2692,579.01,2025-02-05,SUCCESS
35200,973,3778.11,2022-06-29,SUCCESS
35201,9705,4117.08,2024-03-29,SUCCESS
35202,7807,1384.47,2023-11-03,SUCCESS
35203,2924,3561.97,2024-11-13,SUCCESS
35204,5002,488.29,2023-01-25,SUCCESS
35205,809,3247.81,2024-12-01,SUCCESS
35206,7477,2554.1,2024-10-04,FAILED
35207,5964,4250.01,2024-02-18,SUCCESS
35208,5936,2262.58,2024-07-01,SUCCESS
35209,4231,2143.34,2023-02-23,FAILED
35210,328,4669.26,2022-11-09,SUCCESS
35211,683,4671.66,2025-02-05,SUCCESS
35212,124,183.38,2024-12-26,SUCCESS
35213,754,2430.4,2024-11-29,SUCCESS
35214,8115,808.98,2025-02-10,SUCCESS
35215,1607,1372.16,2024-01-21,SUCCESS
35216,6526,3332.37,2022-05-11,SUCCESS
35217,3579,650.79,2022-09-20,SUCCESS
35218,4667,61.3,2024-07-18,FAILED
35219,7209,3636.98,2023-12-21,SUCCESS
35220,9661,3208.51,2024-10-25,SUCCESS
35221,2846,4513.81,2023-09-19,SUCCESS
35222,2939,2713.84,2023-04-15,SUCCESS
35223,6320,4726.93,2022-11-05,FAILED
35224,2428,3048.52,2022-07-16,SUCCESS
35225,8357,1938.82,2022-08-19,SUCCESS
35226,9702,3044.28,2023-01-09,SUCCESS
35227,8157,3747.16,2022-06-19,FAILED
35228,6908,1740.97,2024-10-24,SUCCESS
35229,7733,1865.76,2023-07-08,FAILED
35230,5887,3151.54,2022-09-23,SUCCESS
35231,9393,2280.68,2024-09-25,PENDING
35232,5169,2637.23,2025-02-09,SUCCESS
35233,3282,4910.5,2022-10-28,PENDING
35234,8811,223.66,2023-12-10,SUCCESS
35235,2713,3241.26,2024-12-12,SUCCESS
35236,4955,4614.81,2024-10-30,SUCCESS
35237,3724,1184.88,2022-11-10,SUCCESS
35238,1687,1064.08,2023-10-30,SUCCESS
35239,7441,1818.18,2022-09-27,SUCCESS
35240,1607,375.02,2023-06-30,SUCCESS
35241,9546,2803.62,2023-06-04,SUCCESS
35242,4240,3229.07,2024-12-15,PENDING
35243,8811,4100.33,2023-11-22,SUCCESS
35244,5104,335.55,2024-11-26,SUCCESS
35245,8546,2183.74,2022-05-01,SUCCESS
35246,281,3922.11,2024-03-03,SUCCESS
35247,4933,3842.67,2023-11-29,SUCCESS
35248,3551,372.83,2025-02-15,SUCCESS
35249,1960,61.92,2024-06-10,SUCCESS
35250,390,3917.72,2024-07-10,SUCCESS
35251,5184,694.2,2023-04-09,SUCCESS
35252,3868,2891.06,2022-11-05,SUCCESS
35253,4361,475.76,2024-11-04,FAILED
35254,2054,1481.08,2023-10-25,FAILED
35255,5009,794.4,2022-08-22,SUCCESS
35256,8360,3683.29,2024-01-24,SUCCESS
35257,6317,3365.26,2024-08-26,SUCCESS
35258,2167,680.85,2023-07-10,SUCCESS
35259,8107,301.36,2023-01-22,FAILED
35260,6273,2334.34,2022-05-21,SUCCESS
35261,187,981.76,2025-01-13,SUCCESS
35262,5183,45.67,2022-04-04,SUCCESS
35263,9490,1325.04,2022-07-29,SUCCESS
35264,2646,1080.14,2024-12-26,SUCCESS
35265,1217,3426.37,2022-05-25,SUCCESS
35266,4628,4305.01,2025-02-28,SUCCESS
35267,1206,1192.01,2024-01-27,SUCCESS
35268,6704,1119.12,2023-06-14,SUCCESS
35269,228,1941.89,2024-08-09,FAILED
35270,2614,866.93,2024-02-10,SUCCESS
